"Name","Instance Count","Size (bytes)"
"jdk.proxy2.$Proxy16",36,576
"org.springframework.boot.web.server.MimeMappings$Mapping",36,864
"com.fasterxml.jackson.databind.MapperFeature",35,1400
"com.jprofiler.agent.JProfilerThreadManager$Platform",35,1680
"java.io.FileDescriptor",35,1400
"java.net.Inet6Address",35,840
"java.net.Inet6Address$Inet6AddressHolder",35,1120
"com.jprofiler.agent.probe.structures.MetaDataImpl",34,2720
"java.util.concurrent.locks.ReentrantReadWriteLock",34,816
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock",34,544
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter",34,544
"java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock",34,544
"java.text.DateFormatSymbols",33,2112
"java.time.format.DateTimeFormatter",33,1320
"java.time.temporal.ValueRange",33,1584
"java.util.Formatter",33,792
"java.util.PropertyResourceBundle",33,1320
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",33,1584
"com.fasterxml.jackson.core.json.JsonWriteContext",32,1536
"com.fasterxml.jackson.databind.type.SimpleType",32,1536
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping",32,768
"java.util.Formatter$FixedString",32,768
"java.util.Formatter$FormatSpecifier",32,1024
"java.util.HashMap$ValueIterator",32,1024
"java.util.LinkedList",32,1024
"java.util.regex.IntHashSet[ ]",32,512
"java.util.regex.Matcher",32,2560
"jdk.internal.org.objectweb.asm.MethodWriter",32,7168
"org.apache.catalina.Container[ ]",32,608
"org.springframework.core.convert.support.ObjectToStringConverter",32,512
"org.springframework.http.ReadOnlyHttpHeaders",32,768
"java.io.ObjectStreamClass$ClassDataSlot",31,744
"java.lang.ClassValue$Entry[ ]",31,4344
"java.lang.invoke.SimpleMethodHandle",31,992
"java.lang.invoke.VarHandle$AccessMode",31,992
"java.security.Provider$EngineDescription",31,744
"java.time.Duration",31,744
"java.lang.ClassValue$ClassValueMap",30,1920
"java.time.temporal.ChronoField",30,1440
"jdk.proxy2.$Proxy43",30,480
"org.apache.tomcat.util.res.StringManager",30,720
"org.apache.tomcat.util.res.StringManager$1",30,1920
"org.springframework.http.ResponseEntity",30,720
"org.springframework.http.ResponseEntity$DefaultBuilder",30,720
"org.springframework.util.ConcurrentReferenceHashMap$TaskOption[ ]",30,736
"ch.qos.logback.core.status.InfoStatus",29,1160
"com.fasterxml.jackson.databind.DeserializationFeature",29,928
"org.springframework.web.util.pattern.SeparatorPathElement",29,928
"com.fasterxml.jackson.databind.type.CollectionType",28,1568
"com.jprofiler.agent.util.a.a.b.h",28,2912
"com.jprofiler.agent.util.a.a.b.h$m[ ]",28,1104
"com.sun.jmx.mbeanserver.NamedObject",28,672
"java.lang.invoke.VarHandleReferences$FieldInstanceReadWrite",28,1344
"java.net.InetAddress[ ]",28,680
"java.net.URLClassLoader$2",28,672
"java.time.LocalTime",28,672
"org.springframework.util.ConcurrentReferenceHashMap$1",28,896
"org.springframework.util.ConcurrentReferenceHashMap$Segment$$Lambda.0x00000008006c4c18",28,896
"sun.reflect.annotation.AnnotationParser$1",28,672
"java.rmi.server.UID",27,864
"java.security.spec.ECFieldFp",27,432
"java.util.regex.Pattern$BitClass",27,432
"jdk.proxy1.$Proxy2",27,432
"org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet",27,648
"org.springframework.core.annotation.AnnotationTypeMappings$$Lambda.0x000000080067cf40",27,432
"sun.security.provider.PolicyFile$PolicyEntry",27,648
"com.fasterxml.jackson.databind.SerializationFeature",26,832
"com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference",26,832
"java.lang.ThreadLocal",26,416
"java.lang.invoke.ConstantCallSite",26,624
"java.lang.invoke.MethodHandleImpl$CountingWrapper",26,1248
"java.nio.DirectByteBuffer",26,1664
"java.security.spec.ECFieldF2m",26,624
"java.util.IdentityHashMap",26,1040
"java.util.concurrent.ConcurrentLinkedQueue",26,624
"org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar",26,416
"org.springframework.core.annotation.TypeMappedAnnotations$MergedAnnotationFinder",26,832
"com.sun.jmx.mbeanserver.MXBeanSupport",25,1000
"java.io.ObjectStreamClass$ClassDataSlot[ ]",25,616
"java.lang.invoke.BoundMethodHandle$Species_LLJ",25,1200
"jdk.proxy2.$Proxy25",25,400
"jdk.proxy2.$Proxy46",25,400
"org.springframework.web.bind.annotation.RequestMethod[ ]",25,632
"com.fasterxml.jackson.databind.ObjectWriter",24,960
"java.io.DataOutputStream",24,960
"java.util.regex.Pattern$GroupHead",24,576
"java.util.regex.Pattern$GroupTail",24,576
"org.apache.catalina.LifecycleEvent",24,576
"org.springframework.core.convert.support.GenericConversionService$ConverterFactoryAdapter",24,576
"org.springframework.web.util.pattern.LiteralPathElement",24,960
"sun.security.ec.SunEC$ProviderServiceA",24,1536
"java.lang.ProcessEnvironment$Value",23,552
"java.lang.ProcessEnvironment$Variable",23,552
"java.lang.StringBuffer",23,736
"java.lang.reflect.AccessFlag",23,920
"java.net.InetSocketAddress",23,368
"java.net.InetSocketAddress$InetSocketAddressHolder",23,552
"java.security.SecurityPermission",23,552
"java.util.Date",23,552
"java.util.regex.Pattern$Curly",23,736
"javax.management.MBeanNotificationInfo[ ]",23,512
"jdk.internal.org.objectweb.asm.Handler",23,920
"org.springframework.boot.loader.jar.MetaInfVersionsInfo",23,552
"com.jprofiler.agent.JProfilerCarrierThreadLocal",22,528
"com.jprofiler.agent.g$a$1",22,352
"java.lang.invoke.BoundMethodHandle$Species_LJ",22,1056
"java.lang.reflect.ClassFileFormatVersion",22,704
"java.util.ImmutableCollections$Set12$1",22,528
"org.springframework.beans.TypeConverterDelegate",22,528
"org.springframework.core.log.CompositeLog",22,352
"sun.util.calendar.ZoneInfo",22,1232
"com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket",21,672
"com.jprofiler.agent.sampler.Sampler$a",21,672
"java.lang.Thread",21,2520
"java.util.AbstractMap$SimpleImmutableEntry",21,504
"jdk.proxy2.$Proxy28",21,336
"org.springframework.web.servlet.mvc.condition.RequestMethodsRequestCondition",21,336
"sun.util.logging.internal.LoggingProviderImpl$JULWrapper",21,336
"java.io.ObjectInputStream$HandleTable$HandleList[ ]",20,1360
"java.lang.invoke.MethodType[ ]",20,832
"java.util.concurrent.Semaphore",20,320
"java.util.concurrent.Semaphore$NonfairSync",20,640
"jdk.internal.org.objectweb.asm.FieldWriter",20,1280
"org.springframework.core.MethodParameter[ ]",20,416
"org.springframework.validation.DefaultBindingErrorProcessor",20,320
"org.springframework.web.bind.support.BindParamNameResolver",20,320
"org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder",20,1760
"sun.reflect.generics.tree.Wildcard",20,480
"com.fasterxml.jackson.core.JsonParser$Feature",19,608
"com.jprofiler.agent.probe.g.c",19,3040
"com.jprofiler.agent.probe.g.c$1",19,304
"com.jprofiler.agent.probe.g.d",19,1064
"com.jprofiler.agent.probe.g.d$1",19,304
"com.jprofiler.agent.probe.payload.BasePayloadInfo[ ]",19,304
"com.jprofiler.agent.probe.structures.o$a",19,456
"com.jprofiler.agent.probe.structures.o$b",19,456
"com.jprofiler.agent.probe.structures.o$c",19,456
"com.jprofiler.api.agent.probe.ThreadLocalStack",19,304
"com.jprofiler.api.agent.probe.ThreadLocalStack$1",19,304
"java.io.DataInputStream",19,608
"java.nio.channels.SelectionKey[ ]",19,456
"java.text.DecimalFormatSymbols",19,1672
"java.util.regex.Pattern",19,1672
"javax.management.MBeanConstructorInfo[ ]",19,360
"javax.management.StandardMBean",19,456
"javax.management.openmbean.ArrayType",19,912
"jdk.internal.org.objectweb.asm.Type",19,608
"jdk.proxy2.$Proxy56",19,304
"org.springframework.core.convert.support.GenericConversionService$ConverterCacheKey",19,456
"org.springframework.web.util.pattern.PathPattern",19,912
"sun.rmi.transport.Transport$$Lambda.0x0000000800610b80",19,304
"com.fasterxml.jackson.databind.util.LRUMap",18,432
"com.fasterxml.jackson.databind.util.TypeKey",18,576
"com.fasterxml.jackson.databind.util.internal.LinkedDeque",18,432
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap",18,1440
"com.google.gson.internal.bind.TypeAdapters$31",18,432
"com.jprofiler.agent.probe.g.a",18,432
"com.jprofiler.agent.probe.structures.a",18,432
"java.io.ObjectOutputStream$HandleTable",18,720
"java.nio.DirectByteBuffer$Deallocator",18,576
"java.text.DateFormat$Field",18,432
"java.util.IdentityHashMap$KeySet",18,288
"java.util.LinkedHashMap$LinkedEntryIterator",18,576
"jdk.internal.ref.Cleaner",18,720
"jdk.proxy2.$Proxy3",18,288
"jdk.proxy2.$Proxy31",18,288
"org.springframework.format.datetime.standard.TemporalAccessorParser",18,576
"org.springframework.format.datetime.standard.TemporalAccessorPrinter",18,288
"sun.security.ec.SunEC$ProviderService",18,1152
"com.sun.org.apache.xpath.internal.XPath",17,408
"com.sun.org.apache.xpath.internal.axes.IteratorPool",17,408
"com.sun.org.apache.xpath.internal.compiler.FunctionTable",17,408
"com.sun.org.apache.xpath.internal.jaxp.JAXPPrefixResolver",17,272
"com.sun.org.apache.xpath.internal.jaxp.XPathExpressionImpl",17,680
"java.lang.NamedPackage",17,408
"java.lang.invoke.MemberName[ ]",17,2448
"java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle",17,816
"java.lang.invoke.VarForm",17,544
"java.nio.ByteBuffer[ ]",17,69904
"java.util.EnumMap",17,680
"jdk.internal.reflect.DelegatingClassLoader",17,1360
"jdk.xml.internal.JdkProperty$State[ ]",17,848
"org.springframework.beans.factory.config.ConstructorArgumentValues",17,408
"org.springframework.boot.ansi.AnsiColor",17,544
"org.springframework.boot.logging.LoggingSystemProperty",17,680
"org.springframework.util.MimeType",17,544
"org.springframework.xml.namespace.SimpleNamespaceContext",17,408
"org.springframework.xml.xpath.Jaxp13XPathExpressionFactory$Jaxp13XPathExpression",17,408
"sun.nio.ch.OptionKey",17,408
"sun.nio.ch.Util$BufferCache",17,408
"com.jprofiler.agent.util.a.b.r",16,640
"java.io.PushbackInputStream",16,512
"java.time.temporal.ChronoUnit",16,512
"java.util.Collections$SingletonSet",16,256
"java.util.GregorianCalendar",16,1792
"java.util.regex.Pattern$Branch",16,512
"java.util.regex.Pattern$BranchConn",16,256
"java.util.regex.Pattern$Node[ ]",16,408
"javax.management.openmbean.OpenMBeanParameterInfoSupport",16,896
"jdk.internal.org.objectweb.asm.SymbolTable$Entry[ ]",16,12864
"jdk.internal.reflect.MethodHandleLongFieldAccessorImpl",16,512
"org.springframework.boot.autoconfigure.condition.OnWebApplicationCondition",16,384
"sun.reflect.generics.reflectiveObjects.WildcardTypeImpl",16,384
"sun.util.calendar.Gregorian$Date",16,1536
"ca.concordia.encs.citydata.operations.StringReplaceOperation",15,480
"ca.concordia.encs.citydata.runners.SequentialRunner",15,480
"ch.qos.logback.core.spi.ContextAwareBase",15,360
"com.google.gson.stream.JsonReader",15,1200
"com.jprofiler.agent.probe.a$1",15,240
"jakarta.websocket.CloseReason$CloseCodes",15,480
"java.io.ObjectInputStream$BlockDataInputStream",15,840
"java.io.ObjectInputStream$FieldValues",15,480
"java.io.ObjectInputStream$FieldValues[ ]",15,360
"java.io.ObjectInputStream$HandleTable",15,480
"java.io.ObjectInputStream$PeekInputStream",15,480
"java.io.ObjectInputStream$ValidationList",15,240
"java.util.regex.Pattern$BmpCharPropertyGreedy",15,360
"java.util.regex.Pattern$Start",15,360
"org.apache.catalina.connector.CoyoteInputStream",15,240
"org.apache.tomcat.util.http.MimeHeaderField",15,360
"org.springframework.beans.BeanWrapperImpl",15,1080
"org.springframework.validation.BeanPropertyBindingResult",15,960
"org.springframework.validation.DefaultMessageCodesResolver",15,360
"sun.invoke.util.ValueConversions$WrapperCache",15,240
"com.fasterxml.jackson.core.JsonGenerator$Feature",14,448
"com.fasterxml.jackson.core.io.ContentReference",14,448
"com.fasterxml.jackson.databind.ser.std.ToStringSerializer",14,224
"com.sun.jmx.mbeanserver.PerInterface",14,560
"com.sun.org.apache.xpath.internal.axes.ChildTestIterator",14,1456
"java.net.InterfaceAddress",14,336
"java.rmi.server.ObjID",14,336
"java.time.Instant",14,336
"java.util.ImmutableCollections$MapN",14,448
"javax.management.openmbean.SimpleType",14,560
"jdk.internal.org.objectweb.asm.Type[ ]",14,272
"jdk.proxy2.$Proxy55",14,224
"org.apache.tomcat.util.http.NamesEnumerator",14,448
"org.springframework.context.support.MessageSourceAccessor",14,336
"org.springframework.util.unit.DataSize",14,336
"org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistration",14,448
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver$$Lambda.0x00000008006ce8b8",14,336
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver$EmptyBodyCheckingHttpInputMessage",14,336
"org.springframework.xml.transform.TransformerHelper",14,336
"com.fasterxml.jackson.databind.ObjectWriter$Prefetch",13,312
"com.fasterxml.jackson.databind.type.LogicalType",13,312
"java.lang.invoke.BoundMethodHandle$SpeciesData",13,624
"java.lang.invoke.BoundMethodHandle$SpeciesData[ ]",13,520
"java.net.Inet4Address",13,312
"java.text.NumberFormat$Field",13,208
"javax.management.openmbean.CompositeType",13,728
"jdk.proxy2.$Proxy18",13,208
"org.apache.coyote.AsyncStateMachine$AsyncState",13,416
"org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService",13,832
"org.springframework.boot.autoconfigure.condition.OnPropertyCondition",13,208
"org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter",13,936
"org.springframework.web.servlet.mvc.condition.ProducesRequestCondition",13,312
"sun.rmi.transport.ObjectEndpoint",13,312
"sun.security.jca.ProviderConfig",13,416
"sun.security.util.LazyCodeSourcePermissionCollection",13,312
"com.fasterxml.jackson.core.io.IOContext",12,864
"com.fasterxml.jackson.core.json.UTF8JsonGenerator",12,1152
"java.beans.PropertyChangeSupport",12,288
"java.beans.PropertyChangeSupport$PropertyChangeListenerMap",12,192
"java.io.ObjectStreamClass$FieldReflector",12,480
"java.lang.OutOfMemoryError",12,480
"java.lang.annotation.ElementType",12,288
"java.net.StandardSocketOptions$StdSocketOption",12,288
"java.text.DecimalFormat",12,1728
"java.text.DigitList",12,480
"java.time.Month",12,288
"java.util.BitSet",12,288
"java.util.Properties",12,672
"java.util.regex.Pattern$$Lambda.0x0000000800128508",12,288
"java.util.regex.Pattern$Slice",12,288
"jdk.internal.loader.BuiltinClassLoader$2",12,288
"jdk.internal.org.objectweb.asm.SymbolTable",12,768
"jdk.proxy2.$Proxy33",12,192
"jdk.xml.internal.XMLSecurityManager$Limit",12,576
"org.apache.catalina.LifecycleState",12,384
"org.apache.tomcat.util.threads.TaskThread",12,1536
"org.apache.tomcat.util.threads.TaskThread$WrappingRunnable",12,192
"org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter$$Lambda.0x0000000800666668",12,192
"org.springframework.util.StreamUtils$NonClosingOutputStream",12,288
"com.fasterxml.jackson.annotation.JsonFormat$Feature",11,264
"com.fasterxml.jackson.annotation.JsonFormat$Shape",11,264
"com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping",11,440
"java.lang.invoke.MethodHandleImpl$Intrinsic",11,264
"java.lang.invoke.MethodHandles$Lookup$ClassDefiner",11,352
"java.lang.invoke.MethodHandles$Lookup$ClassFile",11,264
"java.net.InetSocketAddress[ ]",11,264
"java.net.NetworkInterface[ ]",11,216
"javax.management.MBeanNotificationInfo",11,352
"jdk.internal.org.objectweb.asm.ClassWriter",11,1672
"jdk.proxy2.$Proxy54",11,176
"org.apache.tomcat.util.collections.ManagedConcurrentWeakHashMap$Key",11,440
"org.springframework.beans.factory.config.BeanExpressionContext",11,264
"org.springframework.boot.context.properties.source.SoftReferenceConfigurationPropertyCache",11,352
"org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource",11,352
"org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings",11,440
"org.springframework.web.method.annotation.ExceptionHandlerMethodResolver$ExceptionMapping",11,264
"org.springframework.web.util.pattern.PathPatternParser",11,264
"sun.nio.ch.DummySocketImpl",11,352
"sun.reflect.annotation.AnnotationParser$$Lambda.0x00000008001fe338",11,264
"sun.util.locale.provider.LocaleResources$ResourceReference",11,440
"ca.concordia.encs.citydata.core.ApplyController$1",10,1200
"ca.concordia.encs.citydata.producers.StringProducer",10,480
"ch.qos.logback.core.pattern.LiteralConverter",10,240
"com.fasterxml.jackson.databind.cfg.CoercionInputShape",10,240
"com.google.gson.internal.LinkedTreeMap$EntrySet",10,160
"com.google.gson.internal.LinkedTreeMap$EntrySet$1",10,320
"com.google.gson.stream.JsonToken",10,240
"com.google.gson.stream.JsonWriter",10,480
"com.jprofiler.agent.probe.a.e.d$b",10,480
"com.jprofiler.agent.probe.a.f.e$b",10,720
"com.jprofiler.agent.util.a.c",10,240
"com.sun.jmx.remote.util.ClassLogger",10,240
"io.micrometer.common.ImmutableKeyValue",10,240
"java.io.ObjectStreamClass$ExceptionInfo",10,240
"java.io.StringWriter",10,240
"java.lang.PublicMethods",10,240
"java.net.InterfaceAddress[ ]",10,248
"java.net.NetworkInterface",10,480
"java.nio.charset.CoderResult",10,240
