"Name","Instance Count","Size (bytes)"
"java.lang.StackOverflowError",1,40
"java.lang.StackStreamFactory$WalkerState[ ]",1,32
"java.lang.StackWalker$ExtendedOption",1,24
"java.lang.StackWalker$ExtendedOption[ ]",1,24
"java.lang.String$$StringConcat.0x000000013e221000",1,24
"java.lang.String$$StringConcat.0x000000013e22c000",1,24
"java.lang.String$$StringConcat.0x000000013e22d000",1,24
"java.lang.String$CaseInsensitiveComparator",1,16
"java.lang.System$1",1,16
"java.lang.System$In",1,40
"java.lang.Terminator$1",1,16
"java.lang.Thread$State[ ]",1,40
"java.lang.ThreadGroup[ ]",1,32
"java.lang.VirtualThread$$Lambda.0x000000013e0d5ca0",1,16
"java.lang.VirtualThread$$Lambda.0x000000013e0d6e98",1,16
"java.lang.VirtualThread$$Lambda.0x000000013e0deee8",1,16
"java.lang.VirtualThread$$Lambda.0x000000013e0df3d8",1,16
"java.lang.classfile.AttributeMapper$AttributeStability[ ]",1,40
"java.lang.classfile.ClassFile$StackMapsOption[ ]",1,32
"java.lang.classfile.ClassHierarchyResolver$1Factory",1,16
"java.lang.classfile.Opcode$Kind[ ]",1,120
"java.lang.classfile.Opcode[ ]",1,872
"java.lang.classfile.TypeKind[ ]",1,56
"java.lang.classfile.attribute.StackMapFrameInfo$SimpleVerificationTypeInfo[ ]",1,48
"java.lang.classfile.attribute.StackMapFrameInfo[ ]",1,16
"java.lang.classfile.constantpool.PoolEntry[ ]",1,4112
"java.lang.classfile.instruction.CharacterRange[ ]",1,16
"java.lang.classfile.instruction.LocalVariableType[ ]",1,16
"java.lang.classfile.instruction.LocalVariable[ ]",1,16
"java.lang.invoke.BoundMethodHandle$Specializer",1,56
"java.lang.invoke.BoundMethodHandle$Specializer$Factory",1,48
"java.lang.invoke.ClassSpecializer$1",1,16
"java.lang.invoke.InfoFromMemberName",1,24
"java.lang.invoke.InnerClassLambdaMetafactory",1,112
"java.lang.invoke.InnerClassLambdaMetafactory$1",1,24
"java.lang.invoke.InnerClassLambdaMetafactory$3",1,16
"java.lang.invoke.InnerClassLambdaMetafactory$6",1,24
"java.lang.invoke.LambdaForm$Kind[ ]",1,224
"java.lang.invoke.LambdaForm$Name[ ][ ]",1,40
"java.lang.invoke.MemberName$Factory",1,16
"java.lang.invoke.MethodHandleImpl$1",1,16
"java.lang.invoke.MethodHandleImpl$ArrayAccess[ ]",1,32
"java.lang.invoke.MethodHandleImpl$ArrayAccessor$1",1,24
"java.lang.invoke.MethodHandleImpl$BindCaller$$Lambda.0x000000013e137680",1,16
"java.lang.invoke.MethodHandleImpl$BindCaller$$Lambda.0x000000013e1378b8",1,16
"java.lang.invoke.MethodHandleImpl$BindCaller$$Lambda.0x000000013e137af0",1,16
"java.lang.invoke.MethodHandleImpl$BindCaller$1",1,24
"java.lang.invoke.MethodHandleImpl$Intrinsic[ ]",1,56
"java.lang.invoke.MethodHandles$Lookup$ClassDefiner",1,32
"java.lang.invoke.SimpleMethodHandle",1,32
"java.lang.invoke.StringConcatFactory$InlineHiddenClassStrategy$1",1,16
"java.lang.invoke.VarHandle$AccessType[ ]",1,40
"java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite",1,40
"java.lang.invoke.VarHandleByteArrayAsChars$ArrayHandle",1,32
"java.lang.invoke.VarHandleByteArrayAsDoubles$ArrayHandle",1,32
"java.lang.invoke.VarHandleByteArrayAsFloats$ArrayHandle",1,32
"java.lang.invoke.VarHandleByteArrayAsShorts$ArrayHandle",1,32
"java.lang.invoke.VarHandleInts$Array",1,40
"java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite",1,40
"java.lang.invoke.VarHandleReferences$Array",1,48
"java.lang.management.DefaultPlatformMBeanProvider$1",1,16
"java.lang.management.DefaultPlatformMBeanProvider$10",1,16
"java.lang.management.DefaultPlatformMBeanProvider$2",1,16
"java.lang.management.DefaultPlatformMBeanProvider$3",1,16
"java.lang.management.DefaultPlatformMBeanProvider$5",1,16
"java.lang.management.DefaultPlatformMBeanProvider$5$$Lambda.0x000000013e1e6de8",1,16
"java.lang.management.DefaultPlatformMBeanProvider$6",1,16
"java.lang.management.DefaultPlatformMBeanProvider$7",1,16
"java.lang.management.DefaultPlatformMBeanProvider$9",1,16
"java.lang.management.ManagementFactory$$Lambda.0x000000013e1d9e88",1,16
"java.lang.management.ManagementFactory$$Lambda.0x000000013e1da0e0",1,16
"java.lang.management.ManagementFactory$$Lambda.0x000000013e1da328",1,16
"java.lang.management.MemoryManagerMXBean[ ]",1,40
"java.lang.management.MemoryPoolMXBean[ ]",1,48
"java.lang.management.MemoryType[ ]",1,24
"java.lang.module.ModuleDescriptor$1",1,16
"java.lang.module.ModuleDescriptor$Builder$$Lambda.0x000000013e11ba80",1,16
"java.lang.module.ModuleDescriptor$Modifier[ ]",1,32
"java.lang.module.ModuleDescriptor$Requires$Modifier[ ]",1,32
"java.lang.module.ModuleDescriptor$Version",1,32
"java.lang.ref.Cleaner",1,16
"java.lang.ref.Cleaner$1",1,16
"java.lang.ref.Finalizer$FinalizerThread",1,120
"java.lang.ref.Reference$1",1,16
"java.lang.ref.Reference$ReferenceHandler",1,112
"java.lang.ref.WeakReference[ ]",1,32
"java.lang.reflect.AccessFlag$Location[ ]",1,56
"java.lang.reflect.ClassFileFormatVersion[ ]",1,120
"java.lang.reflect.Executable$$Lambda.0x000000013e126c00",1,16
"java.lang.reflect.Proxy$$Lambda.0x000000013e11a730",1,16
"java.lang.reflect.Proxy$1",1,24
"java.lang.reflect.Proxy$ProxyBuilder$$Lambda.0x000000013e11b420",1,16
"java.lang.reflect.ProxyGenerator$$Lambda.0x000000013e11d018",1,16
"java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo[ ]",1,48
"java.lang.reflect.ReflectAccess",1,16
"java.math.RoundingMode[ ]",1,48
"java.net.Inet4Address",1,24
"java.net.Inet6AddressImpl",1,24
"java.net.InetAddress$$Lambda.0x000000013e1cac50",1,16
"java.net.InetAddress$$Lambda.0x000000013e1cb328",1,16
"java.net.InetAddress$1",1,16
"java.net.InetAddress$CachedLocalHost",1,32
"java.net.InetAddress$CachedLookup",1,40
"java.net.InetAddress$InetAddressHolder",1,32
"java.net.InetAddress$PlatformResolver",1,16
"java.net.InetAddress[ ]",1,24
"java.net.URI$1",1,16
"java.net.URL$1",1,16
"java.net.URL$DefaultFactory",1,16
"java.net.spi.InetAddressResolver$LookupPolicy",1,16
"java.nio.Bits$1",1,16
"java.nio.Buffer$1",1,16
"java.nio.Buffer$2",1,16
"java.nio.ByteBuffer[ ]",1,4112
"java.nio.StringCharBuffer",1,56
"java.nio.file.Files$AcceptAllFilter",1,16
"java.nio.file.StandardOpenOption[ ]",1,56
"java.nio.file.attribute.FileAttribute[ ]",1,16
"java.nio.file.attribute.FileTime",1,32
"java.security.AccessControlContext",1,24
"java.security.AllPermission",1,16
"java.security.AllPermissionCollection",1,16
"java.security.MessageDigest$Delegate$CloneableDelegate",1,32
"java.security.ProtectionDomain[ ]",1,24
"java.security.Provider$$Lambda.0x000000013e0f0c10",1,16
"java.security.Provider[ ]",1,16
"java.security.Security$2",1,16
"java.security.Security$SecPropLoader$LoadingMode[ ]",1,24
"java.security.cert.Certificate[ ]",1,16
"java.text.DecimalFormat",1,144
"java.text.DecimalFormat$FastPathData",1,72
"java.text.DigitList",1,40
"java.text.FieldPosition[ ]",1,16
"java.text.MessageFormat$Field",1,16
"java.time.Clock$SystemClock",1,16
"java.util.Collections$EmptyEnumeration",1,16
"java.util.Collections$EmptyIterator",1,16
"java.util.Collections$EmptyList",1,16
"java.util.Collections$EmptyMap",1,24
"java.util.Collections$EmptySet",1,16
"java.util.Collections$SynchronizedCollection",1,24
"java.util.EnumMap$1",1,16
"java.util.IdentityHashMap$Values",1,16
"java.util.ImmutableCollections$Access$1",1,16
"java.util.LinkedList",1,32
"java.util.Locale$Builder",1,16
"java.util.Locale$Category[ ]",1,24
"java.util.Locale$LocaleCache",1,16
"java.util.Map$Entry[ ]",1,32
"java.util.ResourceBundle$1",1,16
"java.util.ResourceBundle$2",1,40
"java.util.ResourceBundle$Control",1,16
"java.util.ResourceBundle$Control$$Lambda.0x000000013e1c04a0",1,16
"java.util.ResourceBundle$Control$$Lambda.0x000000013e1c0b68",1,16
"java.util.ResourceBundle$ResourceBundleControlProviderHolder$$Lambda.0x000000013e1fdcf8",1,16
"java.util.Set[ ]",1,136
"java.util.Spliterators$EmptySpliterator$OfRef",1,16
"java.util.Stack",1,32
"java.util.concurrent.ConcurrentHashMap$MapEntry",1,24
"java.util.concurrent.ConcurrentLinkedDeque",1,24
"java.util.concurrent.ConcurrentSkipListMap",1,48
"java.util.concurrent.ConcurrentSkipListMap$Index",1,24
"java.util.concurrent.ConcurrentSkipListMap$KeySet",1,16
"java.util.concurrent.ConcurrentSkipListSet",1,16
"java.util.concurrent.Executors$DefaultThreadFactory",1,24
"java.util.concurrent.ForkJoinPool$1",1,16
"java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory",1,16
"java.util.concurrent.LinkedBlockingQueue",1,48
"java.util.concurrent.LinkedBlockingQueue$Node",1,24
"java.util.concurrent.ThreadLocalRandom",1,32
"java.util.concurrent.ThreadLocalRandom$Access$1",1,16
"java.util.concurrent.ThreadPoolExecutor",1,80
"java.util.concurrent.ThreadPoolExecutor$AbortPolicy",1,16
"java.util.concurrent.TimeUnit[ ]",1,48
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl",1,32
"java.util.concurrent.atomic.LongAdder",1,32
"java.util.concurrent.locks.ReentrantReadWriteLock$FairSync",1,48
"java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync",1,48
"java.util.function.Function$$Lambda.0x000000013e1e7030",1,16
"java.util.jar.JavaUtilJarAccessImpl",1,16
"java.util.logging.Handler[ ]",1,16
"java.util.logging.Level$$Lambda.0x000000013e1eb7c0",1,16
"java.util.logging.Level$KnownLevel$$Lambda.0x000000013e1e98d0",1,16
"java.util.logging.Level$KnownLevel$$Lambda.0x000000013e1e9b18",1,16
"java.util.logging.Level$KnownLevel$$Lambda.0x000000013e1eba08",1,16
"java.util.logging.LogManager",1,56
"java.util.logging.LogManager$Cleaner",1,120
"java.util.logging.LogManager$LoggerContext",1,24
"java.util.logging.LogManager$LoggingProviderAccess",1,16
"java.util.logging.LogManager$RootLogger",1,64
"java.util.logging.LogManager$SystemLoggerContext",1,24
"java.util.logging.LogManager$VisitedLoggers",1,16
"java.util.logging.Logging",1,16
"java.util.regex.CharPredicates$$Lambda.0x000000013e131658",1,16
"java.util.regex.CharPredicates$$Lambda.0x000000013e241d18",1,16
"java.util.regex.Pattern$$Lambda.0x000000013e1318f0",1,16
"java.util.regex.Pattern$$Lambda.0x000000013e131b60",1,24
"java.util.regex.Pattern$$Lambda.0x000000013e1324b8",1,16
"java.util.regex.Pattern$LastNode",1,16
"java.util.regex.Pattern$Node",1,16
"java.util.regex.Pattern$Pos",1,24
"java.util.regex.Pattern$Qtype[ ]",1,32
"java.util.stream.Collectors$$Lambda.0x000000013e0cf4e0",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e0cf708",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e0cf940",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e0cfb90",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e109fd8",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e10ab08",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e10ad40",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e127078",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e1272b0",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e127500",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e1e7278",1,16
"java.util.stream.Collectors$$Lambda.0x000000013e1e76e0",1,16
"java.util.stream.FindOps$FindSink$OfRef$$Lambda.0x000000013e106c18",1,16
"java.util.stream.FindOps$FindSink$OfRef$$Lambda.0x000000013e107138",1,16
"java.util.stream.IntPipeline$$Lambda.0x000000013e2498b0",1,16
"java.util.stream.MatchOps$MatchKind[ ]",1,32
"java.util.stream.Nodes$EmptyNode$OfDouble",1,16
"java.util.stream.Nodes$EmptyNode$OfInt",1,16
"java.util.stream.Nodes$EmptyNode$OfLong",1,16
"java.util.stream.Nodes$EmptyNode$OfRef",1,16
"java.util.stream.ReferencePipeline$$Lambda.0x000000013e1f1160",1,16
"java.util.stream.StreamOpFlag[ ]",1,40
"java.util.stream.StreamShape[ ]",1,32
"java.util.zip.ZipCoder$UTF8ZipCoder",1,24
"java.util.zip.ZipFile$1",1,16
"java.util.zip.ZipFile$Source$$Lambda.0x000000013e11dd70",1,16
"javax.management.JMX",1,16
"javax.management.MBeanServerBuilder",1,16
"javax.management.Notification",1,48
"javax.management.NotificationBroadcasterSupport$1",1,16
"javax.management.openmbean.SimpleType[ ]",1,72
"jdk.internal.classfile.impl.AbstractAttributeMapper$CodeMapper",1,24
"jdk.internal.classfile.impl.AbstractAttributeMapper$ExceptionsMapper",1,24
"jdk.internal.classfile.impl.AbstractAttributeMapper$RuntimeVisibleAnnotationsMapper",1,24
"jdk.internal.classfile.impl.AbstractAttributeMapper$SourceFileMapper",1,24
"jdk.internal.classfile.impl.AbstractAttributeMapper$StackMapTableMapper",1,24
"jdk.internal.classfile.impl.AbstractPoolEntry$FieldRefEntryImpl",1,32
"jdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl$State[ ]",1,32
"jdk.internal.classfile.impl.BootstrapMethodEntryImpl[ ]",1,48
"jdk.internal.classfile.impl.ClassHierarchyImpl$ClassLoadingClassHierarchyResolver",1,16
"jdk.internal.classfile.impl.ClassHierarchyImpl$ClassLoadingClassHierarchyResolver$1",1,16
"jdk.internal.classfile.impl.DirectClassBuilder",1,72
"jdk.internal.classfile.impl.DirectCodeBuilder$DeferredLabel[ ]",1,16
"jdk.internal.classfile.impl.DirectFieldBuilder",1,40
"jdk.internal.classfile.impl.EntryMap",1,40
"jdk.internal.classfile.impl.InterfacesImpl",1,16
"jdk.internal.classfile.impl.RawBytecodeHelper$1",1,16
"jdk.internal.classfile.impl.SplitConstantPool",1,56
"jdk.internal.classfile.impl.StackMapGenerator$Frame[ ]",1,16
"jdk.internal.classfile.impl.TemporaryConstantPool",1,16
"jdk.internal.event.SecurityProviderServiceEvent",1,40
"jdk.internal.jimage.ImageBufferCache$1",1,16
"jdk.internal.jimage.ImageBufferCache$2",1,16
"jdk.internal.jimage.ImageHeader",1,48
"jdk.internal.jimage.ImageReader$SharedImageReader",1,96
"jdk.internal.jimage.ImageReaderFactory$1",1,16
"jdk.internal.jimage.ImageStringsReader",1,16
"jdk.internal.jimage.decompressor.Decompressor",1,16
"jdk.internal.jrtfs.JrtFileSystem",1,32
"jdk.internal.jrtfs.JrtFileSystemProvider",1,16
"jdk.internal.jrtfs.SystemImage$$Lambda.0x000000013e244dd0",1,16
"jdk.internal.jrtfs.SystemImage$1",1,16
"jdk.internal.loader.ArchivedClassLoaders",1,32
"jdk.internal.loader.ClassLoaders$AppClassLoader",1,104
"jdk.internal.loader.ClassLoaders$BootClassLoader",1,104
"jdk.internal.loader.ClassLoaders$PlatformClassLoader",1,104
"jdk.internal.logger.BootstrapLogger$LoggingBackend[ ]",1,32
"jdk.internal.logger.BootstrapLogger$RedirectedLoggers",1,24
"jdk.internal.logger.LazyLoggers$1",1,16
"jdk.internal.logger.LazyLoggers$LazyLoggerFactories",1,16
"jdk.internal.math.FloatingDecimal$1",1,16
"jdk.internal.misc.ScopedMemoryAccess",1,16
"jdk.internal.misc.TerminatingThreadLocal$1",1,16
"jdk.internal.misc.Unsafe",1,16
"jdk.internal.module.ModuleBootstrap$IllegalNativeAccess[ ]",1,32
"jdk.internal.module.ModuleHashes",1,24
"jdk.internal.module.ModulePatcher",1,16
"jdk.internal.module.ModuleTarget",1,16
"jdk.internal.module.ServicesCatalog[ ]",1,32
"jdk.internal.perf.Perf",1,16
"jdk.internal.ref.CleanerImpl",1,24
"jdk.internal.ref.CleanerImpl$CleanableList",1,24
"jdk.internal.ref.CleanerImpl$CleanableList$Node",1,24
"jdk.internal.ref.CleanerImpl$CleanerCleanable",1,40
"jdk.internal.ref.PhantomCleanable[ ]",1,16400
"jdk.internal.reflect.MethodHandleBooleanFieldAccessorImpl",1,32
"jdk.internal.reflect.MethodHandleLongFieldAccessorImpl",1,32
"jdk.internal.reflect.ReflectionFactory",1,16
"jdk.internal.util.OSVersion",1,24
"jdk.internal.util.Preconditions$1",1,16
"jdk.internal.util.Preconditions$2",1,16
"jdk.internal.util.Preconditions$3",1,16
"jdk.internal.vm.Continuation$Pinned[ ]",1,32
"jdk.internal.vm.ContinuationScope",1,16
"jdk.internal.vm.ThreadContainers$RootContainer$TrackingRootContainer",1,24
"jdk.jfr.internal.dcmd.DCmdCheck$$Lambda.0x000000013e1f9770",1,16
"jdk.jfr.internal.dcmd.DCmdDump$$Lambda.0x000000013e1f9548",1,16
"jdk.jfr.internal.dcmd.DCmdStart$$Lambda.0x000000013e1f3c80",1,16
"jdk.jfr.internal.dcmd.DCmdStart$$Lambda.0x000000013e1f9320",1,16
"jdk.jfr.internal.dcmd.DCmdStop$$Lambda.0x000000013e1f2710",1,16
"jdk.jfr.internal.dcmd.DCmdView$$Lambda.0x000000013e1f24e8",1,16
"jdk.jfr.internal.jfc.model.JFCModel$$Lambda.0x000000013e1f8c00",1,16
"jdk.jfr.internal.jfc.model.JFCModel$$Lambda.0x000000013e1f8e38",1,16
"jdk.jfr.internal.management.HiddenWait",1,16
"jdk.jfr.internal.management.StreamManager",1,24
"jdk.jfr.internal.util.Utils$$Lambda.0x000000013e1f9080",1,16
"jdk.management.jfr.FlightRecorderMXBeanImpl",1,48
"jdk.management.jfr.SettingDescriptorInfo$1",1,16
"jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent",1,24
"jdk.nio.zipfs.ZipFileSystemProvider",1,16
"jdk.proxy2.$Proxy2",1,16
"junit.framework.TestResult",1,32
"org.apache.bcel.classfile.AnnotationEntry$$Lambda.0x000000013e225600",1,16
"org.apache.bcel.classfile.AnnotationEntry$$Lambda.0x000000013e225848",1,16
"org.apache.bcel.classfile.BootstrapMethod[ ]",1,16
"org.apache.bcel.classfile.Constant$1",1,16
"org.apache.bcel.classfile.ConstantString",1,24
"org.apache.bcel.classfile.ConstantUtf8$Cache$1",1,64
"org.apache.bcel.classfile.Field$1",1,16
"org.apache.bcel.classfile.InnerClass[ ]",1,16
"org.apache.bcel.classfile.JavaClass$1",1,16
"org.apache.bcel.classfile.JavaClass[ ]",1,16
"org.apache.bcel.classfile.Method$1",1,16
"org.apache.bcel.classfile.MethodParameter[ ]",1,16
"org.apache.bcel.classfile.StackMapEntry[ ]",1,16
"org.apache.bcel.classfile.StackMapType[ ]",1,16
"org.apache.bcel.classfile.Utility$$Lambda.0x000000013e21e930",1,16
"org.apache.bcel.generic.Type$$Lambda.0x000000013e2246c8",1,16
"org.apache.bcel.generic.Type$1",1,24
"org.apache.bcel.generic.Type$2",1,24
"org.apache.bcel.util.ClassPath",1,24
"org.apache.bcel.util.ClassPath$$Lambda.0x000000013e21be68",1,16
"org.apache.bcel.util.ClassPath$$Lambda.0x000000013e21c090",1,16
"org.apache.bcel.util.ClassPath$JrtModule[ ]",1,296
"org.apache.bcel.util.ClassPath$JrtModules",1,24
"org.apache.bcel.util.ClassPath$JrtModules$$Lambda.0x000000013e21d498",1,16
"org.apache.bcel.util.ClassPath$JrtModules$$Lambda.0x000000013e21dae0",1,16
"org.apache.bcel.util.ModularRuntimeImage",1,24
"org.apache.bcel.util.SyntheticRepository",1,24
"org.apache.bcel.util.SyntheticRepository$$Lambda.0x000000013e21e480",1,16
"org.apache.commons.lang3.ObjectUtils$Null",1,16
"org.apache.commons.lang3.function.Suppliers$$Lambda.0x000000013e21c6d8",1,16
"org.apache.logging.log4j.Level[ ]",1,16
"org.apache.logging.log4j.ThreadContext$EmptyIterator",1,16
"org.apache.logging.log4j.ThreadContext$EmptyThreadContextStack",1,16
"org.apache.logging.log4j.core.LifeCycle$State[ ]",1,40
"org.apache.logging.log4j.core.Logger",1,40
"org.apache.logging.log4j.core.LoggerContext",1,56
"org.apache.logging.log4j.core.LoggerContext$$Lambda.0x000000013e200690",1,16
"org.apache.logging.log4j.core.LoggerContext$1",1,24
"org.apache.logging.log4j.core.appender.ConsoleAppender",1,48
"org.apache.logging.log4j.core.appender.ConsoleAppender$ConsoleManagerFactory",1,16
"org.apache.logging.log4j.core.appender.ConsoleAppender$Target$1",1,24
"org.apache.logging.log4j.core.appender.ConsoleAppender$Target$2",1,24
"org.apache.logging.log4j.core.appender.ConsoleAppender$Target[ ]",1,24
"org.apache.logging.log4j.core.appender.DefaultErrorHandler",1,32
"org.apache.logging.log4j.core.appender.OutputStreamManager",1,40
"org.apache.logging.log4j.core.async.ThreadNameCachingStrategy$1",1,24
"org.apache.logging.log4j.core.async.ThreadNameCachingStrategy$2",1,24
"org.apache.logging.log4j.core.async.ThreadNameCachingStrategy[ ]",1,24
"org.apache.logging.log4j.core.config.AppenderControl",1,48
"org.apache.logging.log4j.core.config.ConfigurationFactory$Factory",1,16
"org.apache.logging.log4j.core.config.DefaultConfiguration",1,136
"org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate$1",1,24
"org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate$2",1,24
"org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate$3",1,24
"org.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate[ ]",1,32
"org.apache.logging.log4j.core.config.NullConfiguration",1,136
"org.apache.logging.log4j.core.config.OrderComparator",1,16
"org.apache.logging.log4j.core.config.Property[ ]",1,16
"org.apache.logging.log4j.core.config.json.JsonConfigurationFactory",1,24
"org.apache.logging.log4j.core.config.plugins.processor.PluginCache$$Lambda.0x000000013e181218",1,16
"org.apache.logging.log4j.core.config.plugins.util.PluginRegistry",1,24
"org.apache.logging.log4j.core.config.properties.PropertiesConfigurationFactory",1,16
"org.apache.logging.log4j.core.config.xml.XmlConfigurationFactory",1,16
"org.apache.logging.log4j.core.config.yaml.YamlConfigurationFactory",1,24
"org.apache.logging.log4j.core.impl.Log4jContextFactory",1,24
"org.apache.logging.log4j.core.impl.Log4jProvider",1,48
"org.apache.logging.log4j.core.impl.MutableLogEvent",1,104
"org.apache.logging.log4j.core.impl.ReusableLogEventFactory",1,16
"org.apache.logging.log4j.core.impl.ThreadContextDataProvider",1,16
"org.apache.logging.log4j.core.impl.ThrowableFormatOptions",1,32
"org.apache.logging.log4j.core.jmx.AppenderAdmin",1,24
"org.apache.logging.log4j.core.jmx.ContextSelectorAdmin",1,24
"org.apache.logging.log4j.core.jmx.LoggerContextAdmin",1,40
"org.apache.logging.log4j.core.jmx.StatusLoggerAdmin",1,40
"org.apache.logging.log4j.core.layout.PatternLayout",1,64
"org.apache.logging.log4j.core.layout.PatternLayout$PatternFormatterPatternSerializer",1,16
"org.apache.logging.log4j.core.layout.StringBuilderEncoder",1,32
"org.apache.logging.log4j.core.lookup.StrMatcher$NoMatcher",1,16
"org.apache.logging.log4j.core.lookup.StrMatcher$TrimMatcher",1,16
"org.apache.logging.log4j.core.net.JndiManager$JndiManagerFactory",1,16
"org.apache.logging.log4j.core.pattern.DatePatternConverter",1,40
"org.apache.logging.log4j.core.pattern.DatePatternConverter$CachedTime",1,32
"org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter",1,40
"org.apache.logging.log4j.core.pattern.FormattingInfo[ ]",1,16
"org.apache.logging.log4j.core.pattern.LevelPatternConverter$SimpleLevelPatternConverter",1,24
"org.apache.logging.log4j.core.pattern.LineSeparatorPatternConverter",1,24
"org.apache.logging.log4j.core.pattern.MessagePatternConverter$SimpleMessagePatternConverter",1,24
"org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator",1,24
"org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy$1",1,32
"org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy$2",1,32
"org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy[ ]",1,24
"org.apache.logging.log4j.core.pattern.NameAbbreviator$NOPAbbreviator",1,16
"org.apache.logging.log4j.core.pattern.PatternParser",1,24
"org.apache.logging.log4j.core.pattern.PatternParser$ParserState[ ]",1,40
"org.apache.logging.log4j.core.pattern.PlainTextRenderer",1,16
"org.apache.logging.log4j.core.pattern.SimpleLiteralPatternConverter$Space",1,24
"org.apache.logging.log4j.core.pattern.ThreadNamePatternConverter",1,24
"org.apache.logging.log4j.core.selector.ClassLoaderContextSelector",1,16
"org.apache.logging.log4j.core.time.MutableInstant",1,24
"org.apache.logging.log4j.core.util.BasicAuthorizationProvider",1,16
"org.apache.logging.log4j.core.util.CloseShieldOutputStream",1,16
"org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry",1,32
"org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry$RegisteredCancellable",1,24
"org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry$RegisteredCancellable$$Lambda.0x000000013e289930",1,16
"org.apache.logging.log4j.core.util.Log4jThreadFactory",1,32
"org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat[ ]",1,104
"org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedTimeZoneFormat[ ]",1,32
"org.apache.logging.log4j.message.ParameterizedNoReferenceMessageFactory",1,16
"org.apache.logging.log4j.message.ReusableSimpleMessage",1,16
"org.apache.logging.log4j.message.SimpleMessage",1,24
"org.apache.logging.log4j.simple.SimpleLogger",1,48
"org.apache.logging.log4j.spi.CopyOnWriteSortedArrayThreadContextMap",1,16
"org.apache.logging.log4j.spi.DefaultThreadContextStack",1,16
"org.apache.logging.log4j.spi.LoggerContext[ ]",1,16
"org.apache.logging.log4j.spi.LoggerRegistry",1,24
"org.apache.logging.log4j.spi.LoggerRegistry$ConcurrentMapFactory",1,16
"org.apache.logging.log4j.status.StatusLogger",1,56
"org.apache.logging.log4j.status.StatusLogger$BoundedQueue",1,32
"org.apache.logging.log4j.util.LoaderUtil$ThreadContextClassLoaderGetter",1,16
"org.apache.logging.log4j.util.PropertiesUtil$Environment$$Lambda.0x000000013e1617f8",1,16
"org.apache.logging.log4j.util.PropertiesUtil$Environment$$Lambda.0x000000013e162a78",1,16
"org.apache.logging.log4j.util.PropertiesUtil$Environment$$Lambda.0x000000013e162cc0",1,16
"org.apache.logging.log4j.util.PropertiesUtil$Environment$$Lambda.0x000000013e162f10",1,16
"org.apache.logging.log4j.util.ProviderUtil",1,16
"org.apache.logging.log4j.util.ProviderUtil$$Lambda.0x000000013e16adc0",1,16
"org.apache.logging.log4j.util.ServiceLoaderUtil$$Lambda.0x000000013e161e80",1,16
"org.apache.logging.log4j.util.SortedArrayStringMap$$Lambda.0x000000013e1abaf0",1,16
"org.apache.logging.log4j.util.StackLocator",1,16
"org.apache.logging.log4j.util.StackLocator$$Lambda.0x000000013e16eff0",1,16
"org.apache.logging.log4j.util.Strings$$Lambda.0x000000013e167670",1,16
"org.junit.internal.MethodSorter$1",1,16
"org.junit.internal.MethodSorter$2",1,16
"org.junit.internal.RealSystem",1,16
"org.junit.internal.TextListener",1,16
"org.junit.internal.runners.JUnit38ClassRunner$OldTestClassAdaptingListener",1,16
"org.junit.internal.runners.SuiteMethod",1,16
"org.junit.internal.runners.model.EachTestNotifier",1,24
"org.junit.internal.runners.rules.RuleMemberValidator$FieldMustBeARule",1,16
